"";"VALUE";"umap1";"umap2"
"259";"10252";-0,981183693114736;-1,00099753138127
"260";"10253";1,94474506769514;-2,86324969105932
"261";"10254";2,6238625929383;-1,58718075293511
"262";"10255";-4,13975897097473;-4,33622548501137
"263";"10256";0,409068407636089;-1,61758399062878
"264";"10257";1,82217461372893;-2,03585716625348
"265";"10258";0,492663219365999;-0,975644273250178
"266";"10259";1,57964809189532;7,06709943384103
"267";"10260";2,0191155420259;-2,1762208105226
"268";"10261";-0,836586089864137;0,151042861911672
"269";"10262";3,4084554518772;-3,59372387576595
"270";"10263";0,420049140158801;1,39253611388159
"271";"10264";-1,44237359087583;-0,648887157771542
"272";"10265";1,91140388146964;-2,44734534932066
"273";"10266";-4,76251386450071;-3,48810388325996
"274";"10267";-4,43077664101142;-3,46912204922909
"275";"10268";0,590858835380364;-0,640090521700406
"276";"10269";6,08663161556676;-4,58305355468261
"277";"10270";-2,57370624843721;0,609880396565724
"278";"10271";0,0241586880595156;-0,263465802996925
"279";"10272";4,74323995900184;-2,86153150385434
"280";"10273";-3,09640342991991;-5,01614500149163
"281";"10274";1,81417695582666;0,574535730941477
"282";"10275";0,968901495446068;-1,18669144539067
"283";"10276";-1,86334840526814;0,168711917856296
"284";"10277";-0,118587223841453;7,3192902499482
"285";"10278";4,38966815325858;-4,16180317200386
"286";"10279";-0,953891209739799;2,58145693999473
"287";"10280";3,90638412343601;-0,955703875865817
"288";"10281";-0,91414578555996;-0,372139067325849
"289";"10282";3,41934818675805;-3,41415484253737
"290";"10283";-0,761290801679649;-0,131140426487158
"291";"10284";1,65140525072433;-2,92839917819792
"292";"10285";-3,33728509432598;3,15063360062278
"293";"10286";-1,33725007163701;0,788409707062521
"294";"10287";-0,325007902993433;0,537698642596294
"295";"10288";2,1261909850505;-2,54896417194938
"296";"10289";0,316723731445772;-6,04418425800201
"297";"10290";-0,578397851936357;-0,0591490339695013
"298";"10291";5,28095506588301;-4,20818894063322
"299";"10292";2,95258457200315;-1,3356312315703
"300";"10293";-2,66309648832597;0,526034476422116
"301";"10294";-0,99753049758719;-0,511451477727369
"302";"10295";0,551692362683053;0,105240793443109
"303";"10296";2,35015977227792;-1,607012962719
"304";"10297";2,36486939150483;-1,61974600763308
"305";"10298";2,46764346715208;-2,03505589290758
"306";"10299";-0,37919129553698;0,525440195701856
"307";"103";5,17985526103539;-3,27231295357409
"308";"10300";2,23343688280794;0,301286442808993
"309";"10301";0,281373151225448;7,92258192250915
"310";"10302";0,583765708437189;-1,4038846015024
"311";"10303";-0,313981198372762;7,24541404037399
"312";"10304";1,73087767559748;-2,34676285216782
"313";"10305";-3,01984105267587;7,73435210030919
"314";"10306";4,72406170102573;-3,9573514087442
"315";"10307";2,6219705634911;-3,82876191138557
"316";"10308";3,37952457991711;-4,05402070060081
"317";"10309";0,335055152083122;6,21458337331169
"318";"10310";3,9146484817343;-1,09655200119721
"319";"10311";2,67713074508713;-2,60302100888952
"320";"10312";1,35388531129456;-2,45781895969235
"321";"10313";1,90560284863382;-2,00845330330083
"322";"10314";0,478045169470532;7,01584757758653
"323";"10315";6,14744125494246;-2,35083777163823
"324";"10316";-2,27649269321812;-0,0418896991047319
"325";"10317";0,43019754985218;7,99635661064101
"326";"10318";-2,85086910268641;1,21824286731495
"327";"10319";-0,312398104594799;6,856932283309
"328";"10320";-2,91260495376772;-5,07199754459129
"329";"10321";4,31940303208862;-1,85427262127602
"330";"10322";4,62320392202847;-0,971768681788419
"331";"10323";5,76116801338002;-2,63617282968405
"332";"10324";-0,778781357178744;0,0648702891918442
"333";"10325";2,00068745800886;8,37326610258295
"334";"10326";-2,54157889566197;1,19734681004343
"335";"10327";6,05969845147048;-3,43726015494493
"336";"10328";0,705248287732216;-2,29480033830263
"337";"10329";-0,484100660392515;-0,2338003151768
"338";"10330";-0,428871926211423;0,556473307141256
"339";"10331";0,47019035406447;0,409364072781855
"340";"10332";5,41810209537832;-3,53406624692641
"341";"10333";3,43512181730402;-2,6069532896044
"342";"10334";3,55460619832703;-1,22285681475402
"343";"10335";5,90076947196905;-2,05432424964061
"344";"10336";3,45712291925021;-3,88772277743045
"345";"10337";7,11520851051095;-3,26270260966136
"346";"10338";1,12323230162134;-1,42242607983766
"347";"10339";1,08198614495402;-0,859303987929309
"348";"10340";-0,783029684510136;-0,327491964722895
"349";"10341";3,04552465421811;-2,07862653228049
"350";"10342";0,971946482464004;-1,49809737267795
"351";"10343";0,734706339292417;-0,443640206866238
"352";"10344";3,24132308336683;-3,42566006722388
"353";"10345";-0,0583316766281757;-2,59053269011356
"354";"10346";-3,21558394638578;1,36770689253011
"355";"10347";-5,07549739147113;-2,43635081896539
"356";"10348";-1,54971079673752;0,551715684597602
"357";"10349";2,689841381626;-2,14588005618943
"358";"10350";5,65563494473789;-4,52820489223209
"359";"10351";2,93085680001445;-0,0153685357361453
"360";"10352";-2,02509673387573;1,89904560734746
"361";"10353";0,689696620304732;-1,22408181617534
"362";"10354";-0,541487733456748;-1,44373552642109
"363";"10355";0,716029765822548;-1,15497701159019
"364";"10356";-0,998366041633403;-0,55183755655094
"365";"10357";5,39303367097839;-4,68548492685111
"366";"10358";-2,59552631809594;0,388253723812453
"367";"10359";-4,86666614382494;-3,62337809176577
"368";"10360";3,95885805172344;-4,37274605976866
"369";"10361";0,0483067092871164;-1,26527440376296
"370";"10362";1,54346583857973;-1,75682728790995
"371";"10363";-5,81211200145768;-0,653447288930292
"372";"10364";3,03721987828651;-3,23167764336249
"373";"10365";2,12180071660902;-3,3551652343349
"374";"10366";4,206122159657;-2,43745994774536
"375";"10367";4,62730626603371;-2,44169179269939
"376";"10368";-2,03594751466539;8,98354048552538
"377";"10369";-1,96114633196462;0,401361710542604
"378";"10370";2,54852558940369;-3,07546051802291
"379";"10371";3,07007523818411;-2,63834111889134
"380";"10372";1,37340495312057;-2,57341554376995
"381";"10373";0,328477195556705;0,717038651314481
"382";"10374";-2,16162644384314;9,12499360337171
"383";"10375";0,354309028997095;-0,169990552704248
"384";"10376";1,29741581937891;0,406821805413896
"385";"10377";-0,751930435082944;-0,0249867025663744
"386";"10378";1,65680512972791;0,905498472751455
"387";"10379";-3,21320762669697;0,778163520214121
"388";"10380";4,34979514691304;-2,78576148370169
"389";"10381";-2,39177233035466;8,628133772202
"390";"10382";7,00144739368843;-5,04167958860713
"391";"10383";0,254423940766506;7,30239154267928
"392";"10384";-0,103333607626813;1,23588983611921
"393";"10385";-2,0942489910122;0,0449958344566181
"394";"10386";-1,46606378287444;-5,55835463800281
"395";"10387";2,27700440550148;-2,19446390477031
"396";"10388";-0,0889096684690199;7,71633294302052
"397";"10389";-3,72026246987539;-3,45398998057725
"398";"10390";0,114867459910076;0,59568692563141
"399";"10391";3,21444428695409;-1,10021549862315
"400";"10392";-4,46890855859812;-3,69218815208705
"401";"10393";2,70167247787502;-2,42797388153268
"402";"10394";-0,0585287796506225;-1,15470494080241
"403";"10395";0,816654602103181;-1,17053130445506
"404";"10396";6,89539117339832;-3,25574941028114
"405";"10397";0,815185526263175;0,914298260700631
"406";"10398";4,35670017549849;-4,28179841463597
"407";"10399";-2,86812640465838;0,714721351727445
"408";"104";2,64536883243955;-2,44582199034452
"409";"10400";3,47821623270123;-1,20836825691201
"410";"10401";3,22418581003117;-3,63838022435048
"411";"10402";-0,364750653662056;0,417397539321093
"412";"10403";-0,188334997844596;-0,347290661136874
"413";"10404";0,41087175885031;-5,19474208460443
"414";"10405";2,80714324496517;-1,92986731824608
"415";"10406";0,593501666462115;-2,25443429138809
"416";"10407";3,35462672914581;-0,180133278654665
"417";"10408";0,179845068203259;-1,43004960615029
"418";"10409";-2,44509810175797;-2,97674777392349
"419";"10410";-1,54833904722023;0,182019911513036
"420";"10411";-0,300989022717614;-0,669613632720355
"421";"10412";0,343514106986494;-0,379660989844539
"422";"10413";0,201362164210623;-0,340378970037767
"423";"10414";1,00862699126615;-0,859841479644221
"424";"10415";-2,93676436053022;-4,44794560956251
"425";"10416";-0,262477520339395;-0,660759633167729
"426";"10417";1,61502755949495;-2,76234649947811
"427";"10418";-1,55319380301519;-5,54965358314187
"428";"10419";0,511580107392724;-1,78950060914602
"429";"10420";4,84484366592057;-4,23183846022469
"430";"10421";0,0986487748367463;-0,683710226363095
"431";"10422";-1,53792449141965;0,340637632387217
"432";"10423";1,44543500199562;-1,66265047744413
"433";"10424";1,17456438028364;-0,524003407497743
"434";"10425";0,92180335187273;-0,181607867499429
"435";"10426";-0,532088638193844;6,21440514957298
"436";"10427";1,70045038237274;-6,00939100406747
"437";"10428";0,781525455084825;0,477474397660205
"438";"10429";0,577906785107794;-2,30361948817544
"439";"10430";2,45296136499892;-2,84102892063088
"440";"10431";-0,717853939725133;1,22874937762332
"441";"10432";-1,82894917200044;1,10431338396935
"442";"10433";-2,17818971496839;0,359795216268261
"443";"10434";0,601964976070663;-1,55097058537976
"444";"10435";3,8777846747539;-2,57698395101673
"445";"10436";-1,11311290932843;1,22463816783703
"446";"10437";-4,53186828040954;-4,12154781140664
"447";"10438";-2,06615818216994;-5,86696440826486
"448";"10439";0,404946485719125;0,421387017432216
"449";"10440";0,316357060350891;-0,998334474492813
"450";"10441";-0,472378946575176;1,58239007673769
"451";"10442";3,46953998626936;-1,8805256854256
"452";"10443";-1,66391279669115;9,80978575635991
"453";"10444";4,1506629158225;-1,74470226816961
"454";"10445";1,56805211582216;-0,841059044688829
"455";"10446";4,31895789662793;-3,31781281365098
"456";"10447";-0,498406324023687;-1,63555695890529
"457";"10448";3,10450396172156;-2,34617380310152
"458";"10449";0,267739201351998;-0,517348487664354
"459";"10450";6,01338238127135;-4,93132614238682
"460";"10451";3,58556311075155;-3,13413273925713
"461";"10452";2,95212694535461;-1,49019111072966
"462";"10453";4,98483341622726;-3,72421757093507
"463";"10454";5,7294665108905;-2,13985566205697
"464";"10455";3,19275435452979;-1,62515254444779
"465";"10456";0,633903352397542;7,18554311164119
"466";"10457";5,36769160269162;-4,29304788289852
"467";"10458";5,06677527766249;-3,85912481648477
"468";"10459";3,74530407109263;-1,6947093435919
"469";"10460";0,590027793482886;-1,43186886682206
"470";"10461";3,84149426604235;-3,29124396641049
"471";"10462";-0,0030306670309473;-0,112290871630182
"472";"10463";-0,68521334380197;0,140055963934624
"473";"10464";-1,62710145724626;-0,170084272999653
"474";"10465";2,02886174291324;-2,40026442152382
"475";"10466";-3,66614493340135;-4,03825275632285
"476";"10467";-0,563137043878889;0,619522262216548
"477";"10468";6,30315884620978;-4,48476895041364
"478";"10469";-0,843331343973172;-0,952043424121895
"479";"10470";-2,435430251367;-4,94960974754977
"480";"10471";0,458145557731808;-0,09805461334389
"481";"10472";0,293521932369849;-0,702049512862881
"482";"10473";-0,467334915989903;1,16937069756474
"483";"10474";0,612272466582834;-6,20309714057182
"484";"10475";1,94766787159071;-0,988174135301278
"485";"10476";1,99581815912049;-3,07356326185198
"486";"10477";1,31580061092983;-1,28408585247871
"487";"10478";-4,3624494037018;-2,5662539612694
"488";"10479";0,159696413043947;-0,157307390421468
"489";"10480";1,82629853526117;-2,48378922956171
"490";"10481";5,9136609984386;-4,89814189841126
"491";"10482";-2,97593456893625;1,12632124632056
"492";"10483";-4,19448235331024;-3,95306222352457
"493";"10484";1,61975044780436;-1,48189132441873
"494";"10485";2,72615178779682;-1,01997212509142
"495";"10486";-2,01272676740241;8,36889598412482
"496";"10487";1,66582113841399;-1,82829758556842
"497";"10488";4,2058525378101;-0,711313526978831
"498";"10489";5,17724575837717;-3,49811797740111
"499";"10490";5,32601079027168;-4,10166140363156
"500";"10491";5,06114868630551;-2,95315326968318
"501";"10492";3,9822871917251;-2,61163782675109
"502";"10493";2,33629182870615;-0,303370714352142
"503";"10494";-0,175591423060047;-1,74220338489012
"504";"10495";3,28612170767838;-1,26401536012901
"505";"10496";1,64137577233418;8,24235908325222
"506";"10497";2,46850866870894;8,80129756651046
"507";"10498";2,55155314575519;0,201629034700615
"508";"10499";6,7746055373034;-3,52619713450045
"509";"105";1,22902833134302;-1,63025054802586
"510";"10500";-5,18394906512568;-0,806086836518079
"511";"10501";2,39153002683759;-1,47869710193062
"512";"10502";0,389873121833349;1,30391302736992
"513";"10503";0,447874223861493;-1,77703610935073
"514";"10504";-2,43036816770019;7,99473885243307
"515";"10505";-6,04921921597333;-0,438967525148717
"516";"10506";0,547802749963081;-1,18812797368802
"517";"10507";1,58341594657071;-0,981618681235807
"518";"10508";-1,83102071296364;-5,81816548766364
"519";"10509";3,9516981212258;-2,95353029912618
"520";"10510";-2,32870986242261;8,64111404934551
"521";"10511";5,66055757570144;-3,17323729636002
"522";"10512";2,85344565711879;-1,82382276260903
"523";"10513";3,51331869497164;-3,16075052134705
"524";"10514";6,61570331385991;-4,24912210242141
"525";"10515";2,04415522178049;0,415567309753992
"526";"10516";-0,262206625282754;0,58161441361833
"527";"10517";-0,0634185111756026;-6,11349600549779
"528";"10518";2,56592224355789;0,232193265194486
"529";"10519";5,34980592042128;-1,83517904695398
"530";"10520";1,89546560054086;-2,95656077678449
"531";"10521";2,10597110913926;-1,39827568296097
"532";"10522";2,31792254312764;-3,60378343578951
"533";"10523";-0,282763475360328;2,61841612263489
"534";"10524";0,336695952140041;-0,744591817624629
"535";"10525";5,65954790209113;-1,88390963831403
"536";"10526";-1,67470168905512;0,126941916139508
"537";"10527";3,4755351010649;-2,55487885882381
"538";"10528";4,05117105687886;-0,812014925315865
"539";"10529";-0,209529286303101;7,0330442134517
"540";"10530";6,40085171674957;-5,2648060200196
"541";"10531";0,532024621135665;-0,661959420459635
"542";"10532";-0,921002619886507;9,50721717594174
"543";"10533";-0,34278053012528;-0,623248499620811
"544";"10534";2,18695958383891;-2,77175203036224
"545";"10535";-0,711812428475321;-0,190562155730627
"546";"106";1,35306847753346;-1,49552287059014
"547";"107";-5,52043934843037;-0,503104536820221
"548";"108";0,284026778377882;0,0673403583459669
"549";"109";-5,38890394203662;-0,354364588826669
"550";"11";-0,254685495799411;-0,832880743164325
"551";"110";-3,24946761650142;7,90553936234651
"552";"111";1,64506232861855;-2,37300745532543
"553";"112";-0,851860161337129;-1,81490010667038
"554";"113";-2,09581274969541;-5,67960864600091
"555";"114";-1,89243430108744;1,48755537707508
"556";"115";-0,0294052408355725;0,0911744914040373
"557";"116";2,20168157592118;-0,93640953473721
"558";"117";6,34297417548482;-5,64582778810968
"559";"118";2,67430122665008;-4,6243537302144
"560";"119";-1,99894216058398;-4,14882478385939
"561";"12";2,62008471519583;9,36724721150408
"562";"120";-0,21452919528357;7,14736531680554
"563";"121";0,336386660169087;8,18181113652913
"564";"12198";-3,44464573754237;-4,12239599035733
"565";"12199";-2,13804647790315;1,79442891100326
"566";"122";-1,97369073633161;-5,3225382670411
"567";"12200";-2,14608754220174;0,291349788209905
"568";"12201";0,204072185355447;-1,11773960631107
"569";"12202";-1,73954808821722;0,857461650135902
"570";"12203";-3,66631420713294;-4,28172832808675
"571";"12204";2,17569881453254;-3,21952869381037
"572";"12205";2,40968914584048;-0,960002597397458
"573";"12206";0,0578542739040456;-6,2928357981572
"574";"12207";1,3655178091065;-0,16408614908217
"575";"12208";-2,55448845159131;-5,17132114882149
"576";"12209";-2,92997078458557;1,05832703039238
"577";"12210";-5,40548364451448;-1,12434383816716
"578";"12211";3,80581579027159;-1,69892424276973
"579";"12212";0,548160399110903;7,28603526489139
